,Unnamed: 0,agA_name,agB_name,agA_ns,agA_id,agB_ns,agB_id,residue,position,stmt_type,evidence_count,stmt_hash,belief,source_counts,initial_sign
25062,37029,RAC1,WAS,HGNC,9801,HGNC,12731,,,Activation,1,3006934324469010,1.0,{'reach': 1},
25063,37030,RAC1,WASF1,HGNC,9801,HGNC,12732,,,Activation,1,-735791285521655,1.0,{'eidos': 1},
25064,37031,RAC1,WASF2,HGNC,9801,HGNC,12733,,,Activation,1,29935092834698559,1.0,{'sparser': 1},
25065,37032,RAC1,WASL,HGNC,9801,HGNC,12735,,,Activation,1,15075791378298303,1.0,{'sparser': 1},
25066,37033,RAC2,MTOR,HGNC,9802,HGNC,3942,,,Activation,1,-35291738472195176,1.0,{'reach': 1},
25067,37034,RAC2,PAK1,HGNC,9802,HGNC,8590,,,Activation,1,-27211226124607292,1.0,{'sparser': 1},
25068,37035,RAC2,PLCG2,HGNC,9802,HGNC,9066,,,Activation,1,-32865867298584946,1.0,{'reach': 1},
25069,37036,RACGAP1,CDC42,HGNC,9804,HGNC,1736,,,Activation,1,-9206252102873617,1.0,{'reach': 1},
25070,37037,RACGAP1,ECT2,HGNC,9804,HGNC,3155,,,Activation,1,30359353274472051,1.0,{'sparser': 1},
25071,37038,RACGAP1,RAC1,HGNC,9804,HGNC,9801,,,Activation,1,2472714385105814,1.0,{'reach': 1},
25072,37039,RACGAP1,RAC1,HGNC,9804,HGNC,9801,,,Inhibition,1,18579683026304564,1.0,{'sparser': 1},
25073,37040,RACGAP1,RHOA,HGNC,9804,HGNC,667,,,Activation,1,16612782327503189,1.0,{'sparser': 1},
25074,37041,RACGAP1,RHOA,HGNC,9804,HGNC,667,,,Inhibition,1,7953904550176872,1.0,{'reach': 1},
25075,37042,RACK1,BCL2,HGNC,4399,HGNC,990,,,IncreaseAmount,1,-30433629485782948,1.0,{'reach': 1},
25076,37043,RACK1,BDNF,HGNC,4399,HGNC,1033,,,IncreaseAmount,1,911379991615341,1.0,{'reach': 1},
25077,37046,RACK1,HIF1A,HGNC,4399,HGNC,4910,,,Activation,1,-27449600098025599,1.0,{'reach': 1},
25078,37047,RACK1,HIF1A,HGNC,4399,HGNC,4910,,,Inhibition,1,9412996487579995,1.0,{'eidos': 1},
25079,37048,RACK1,PTK2,HGNC,4399,HGNC,9611,,,Activation,0,5683175979107539,1.0,{},
25080,37049,RACK1,SMO,HGNC,4399,HGNC,11119,,,Activation,1,17040219589796047,1.0,{'reach': 1},
25081,37050,RACK1,SRC,HGNC,4399,HGNC,11283,,,Activation,1,-7777097192682819,1.0,{'reach': 1},
25082,37051,RACK1,SRC,HGNC,4399,HGNC,11283,,,Inhibition,1,2404290766518849,1.0,{'reach': 1},
25083,37052,RACK1,TNFSF11,HGNC,4399,HGNC,11926,,,Activation,1,34091198535100572,1.0,{'reach': 1},
25084,37053,RACK1,TP73,HGNC,4399,HGNC,12003,,,Inhibition,1,17354531966042660,1.0,{'reach': 1},
25085,37054,RAD17,ATR,HGNC,9807,HGNC,882,,,Activation,1,35667533969901214,1.0,{'reach': 1},
25086,37055,RAD17,CHEK1,HGNC,9807,HGNC,1925,,,Activation,0,34390149588835500,1.0,{},
25087,37057,RAD18,ATM,HGNC,18278,HGNC,795,,,Inhibition,0,-3442352998240205,1.0,{},
25088,37059,RAD18,FUS,HGNC,18278,HGNC,4010,,,Activation,1,-2257502334246992,1.0,{'eidos': 1},
25089,37060,RAD18,PCNA,HGNC,18278,HGNC,8729,,,Inhibition,0,4566617409364662,1.0,{},
25090,37063,RAD18,PCNA,HGNC,18278,HGNC,8729,,,Activation,1,-30959821747830391,1.0,{'reach': 1},
25091,37067,RAD18,TP53BP1,HGNC,18278,HGNC,11999,,,Activation,0,-29559506457668451,1.0,{},
25092,37068,RAD23B,XPC,HGNC,9813,HGNC,12816,,,Activation,1,4459708713090961,1.0,{'reach': 1},
25093,37069,RAD50,ATM,HGNC,9816,HGNC,795,,,Activation,1,-9504056841845134,1.0,{'sparser': 1},
25094,37070,RAD50,MRE11,HGNC,9816,HGNC,7230,,,Activation,1,201572672956304,1.0,{'reach': 1},
25095,37071,RAD51,BRCA1,HGNC,9817,HGNC,1100,,,Activation,1,35757798390895166,1.0,{'reach': 1},
25096,37072,RAD51,BRCA2,HGNC,9817,HGNC,1101,,,Inhibition,0,1897920280888376,1.0,{},
25097,37073,RAD51,BRCA2,HGNC,9817,HGNC,1101,,,Activation,1,22225999001102340,1.0,{'reach': 1},
25098,37074,RAD51,CHEK1,HGNC,9817,HGNC,1925,,,Activation,1,5767329178069418,1.0,{'reach': 1},
25099,37075,RAD51,DMC1,HGNC,9817,HGNC,2927,,,Activation,1,34455149268655150,1.0,{'reach': 1},
25100,37076,RAD51,MRE11,HGNC,9817,HGNC,7230,,,Inhibition,1,-27153505444230205,1.0,{'reach': 1},
25101,37077,RAD51,RAD52,HGNC,9817,HGNC,9824,,,Inhibition,1,-14298693897037546,1.0,{'eidos': 1},
25102,37078,RAD51,RAD52,HGNC,9817,HGNC,9824,,,Activation,1,-2769179131594840,1.0,{'reach': 1},
25103,37079,RAD51,RO60,HGNC,9817,HGNC,11313,,,Inhibition,1,-28452930300262832,1.0,{'reach': 1},
25104,37080,RAD51,TP53,HGNC,9817,HGNC,11998,,,Activation,0,10448247122094282,1.0,{},
25105,37081,RAD51AP1,RAD51,HGNC,16956,HGNC,9817,,,Activation,1,32606528985678251,1.0,{'reach': 1},
25106,37082,RAD51C,RAD51,HGNC,9820,HGNC,9817,,,Activation,0,11646967978805317,1.0,{},
25107,37083,RAD52,BRCA1,HGNC,9824,HGNC,1100,,,Activation,1,-32502186424523385,1.0,{'reach': 1},
25108,37084,RAD52,RAD51,HGNC,9824,HGNC,9817,,,Inhibition,1,-23167013891956174,1.0,{'reach': 1},
25109,37085,RAD52,RAD51,HGNC,9824,HGNC,9817,,,Activation,1,21439217878455292,1.0,{'reach': 1},
25110,37086,RAD52,RO60,HGNC,9824,HGNC,11313,,,Activation,1,32732279426005712,1.0,{'reach': 1},
25111,37087,RAD9A,CHEK2,HGNC,9827,HGNC,16627,,,Activation,1,-1069241218048839,1.0,{'eidos': 1},
25112,37092,RAF1,BRAF,HGNC,9829,HGNC,1097,,,Inhibition,0,34233826954519882,1.0,{},
25113,37093,RAF1,BRAF,HGNC,9829,HGNC,1097,,,Activation,1,6234358668327974,1.0,{'sparser': 1},
25114,37094,RAF1,CASP9,HGNC,9829,HGNC,1511,,,Inhibition,1,35039224608843185,1.0,{'reach': 1},
25115,37095,RAF1,CTNNB1,HGNC,9829,HGNC,2514,,,Activation,1,17956454951016563,1.0,{'reach': 1},
25116,37097,RAF1,MAP2K1,HGNC,9829,HGNC,6840,,,Activation,1,1098233254304071,1.0,{'bel': 1},
25117,37101,RAF1,MAP2K1,HGNC,9829,HGNC,6840,,,Activation,1,1846153178643196,1.0,{'sparser': 1},
25118,37102,RAF1,MAP2K2,HGNC,9829,HGNC,6842,,,Activation,1,35377753552896545,1.0,{'biopax': 1},
25119,37105,RAF1,MAP2K2,HGNC,9829,HGNC,6842,,,Activation,1,-5992366425378828,1.0,{'sparser': 1},
25120,37106,RAF1,MAP3K5,HGNC,9829,HGNC,6857,,,Inhibition,1,-19737908733931395,1.0,{'eidos': 1},
25121,37107,RAF1,MAPK1,HGNC,9829,HGNC,6871,,,Activation,1,19655584717556365,1.0,{'reach': 1},
25122,37108,RAF1,MAPK3,HGNC,9829,HGNC,6877,,,Activation,1,-27335098429190373,1.0,{'bel': 1},
25123,37109,RAF1,MAPK3,HGNC,9829,HGNC,6877,,,Activation,1,21375115468891987,1.0,{'reach': 1},
25124,37111,RAF1,PLK1,HGNC,9829,HGNC,9077,,,Activation,0,-27827302404795797,1.0,{},
25125,37112,RAF1,RB1,HGNC,9829,HGNC,9884,,,Inhibition,1,-11968687182894564,1.0,{'reach': 1},
25126,37117,RAF1,ROCK2,HGNC,9829,HGNC,10252,,,Inhibition,1,33542046704055153,1.0,{'sparser': 1},
25127,37118,RAF1,STK3,HGNC,9829,HGNC,11406,,,Inhibition,1,-31346854335827618,1.0,{'reach': 1},
25128,37120,RAG2,RAG1,HGNC,9832,HGNC,9831,,,Activation,1,-7496092638073204,1.0,{'reach': 1},
25129,37121,RALA,ARF6,HGNC,9839,HGNC,659,,,Activation,1,-18568720865159669,1.0,{'reach': 1},
25130,37122,RALA,CDH1,HGNC,9839,HGNC,1748,,,Activation,0,-2678456482298387,1.0,{},
25131,37123,RALA,CYP26A1,HGNC,9839,HGNC,2603,,,IncreaseAmount,1,26914868246493707,1.0,{'reach': 1},
25132,37124,RALA,ESR1,HGNC,9839,HGNC,3467,,,Activation,1,-29341544375146903,1.0,{'reach': 1},
25133,37125,RALA,INS,HGNC,9839,HGNC,6081,,,Activation,1,-1764375108257802,1.0,{'reach': 1},
25134,37126,RALA,PLD1,HGNC,9839,HGNC,9067,,,Activation,1,9139548983024612,1.0,{'reach': 1},
25135,37127,RALA,RALB,HGNC,9839,HGNC,9840,,,Activation,1,34189211305230693,1.0,{'reach': 1},
25136,37128,RALB,ARF6,HGNC,9840,HGNC,659,,,Activation,1,-26694830551538477,1.0,{'reach': 1},
25137,37129,RALB,EXOC2,HGNC,9840,HGNC,24968,,,Activation,1,-3249920164160857,1.0,{'reach': 1},
25138,37130,RALB,TBK1,HGNC,9840,HGNC,11584,,,Activation,1,9898437086124407,1.0,{'reach': 1},
25139,37131,RALBP1,ARF6,HGNC,9841,HGNC,659,,,Activation,0,-6763431382839241,1.0,{},
25140,37132,RALGDS,RALA,HGNC,9842,HGNC,9839,,,Activation,1,34143384648780226,1.0,{'reach': 1},
25141,37133,RALGDS,RALB,HGNC,9842,HGNC,9840,,,Activation,1,-15127608169423905,1.0,{'reach': 1},
25142,37134,RAMP2,ADM,HGNC,9844,HGNC,259,,,Activation,1,-14500471113184034,1.0,{'reach': 1},
25143,37135,RAMP2,GCGR,HGNC,9844,HGNC,4192,,,Activation,1,-26306767540200852,1.0,{'reach': 1},
25144,37136,RAN,RCC1,HGNC,9846,HGNC,1913,,,Activation,1,-35206279868135462,1.0,{'reach': 1},
25145,37137,RAN,RYR2,HGNC,9846,HGNC,10484,,,Inhibition,1,-28775119992006566,1.0,{'reach': 1},
25146,37138,RAN,TPX2,HGNC,9846,HGNC,1249,,,Activation,1,9677486018066403,1.0,{'reach': 1},
25147,37139,RANBP1,RAN,HGNC,9847,HGNC,9846,,,Inhibition,0,-24750610819047569,1.0,{},
25148,37140,RANBP1,RAN,HGNC,9847,HGNC,9846,,,Activation,1,32351695241131135,1.0,{'reach': 1},
25149,37141,RANBP1,RCC1,HGNC,9847,HGNC,1913,,,Inhibition,0,-15982296295062622,1.0,{},
25150,37144,RANBP2,RAPGEF3,HGNC,9848,HGNC,16629,,,Inhibition,0,-22161362730155063,1.0,{},
25151,37145,RANBP2,SUMO1,HGNC,9848,HGNC,12502,,,Activation,1,15350700817035934,1.0,{'reach': 1},
25152,37148,RANBP3,CTNNB1,HGNC,9850,HGNC,2514,,,Inhibition,1,27642004056351279,1.0,{'reach': 1},
25153,37149,RANBP3,XPO1,HGNC,9850,HGNC,12825,,,Activation,0,-26750065422200893,1.0,{},
25154,37150,RANBP6,EGFR,HGNC,9851,HGNC,3236,,,DecreaseAmount,1,30051918909494237,1.0,{'reach': 1},
25155,37151,RANBP9,AR,HGNC,13727,HGNC,644,,,Activation,0,-25419977017185361,1.0,{},
25156,37152,RANBP9,HDAC6,HGNC,13727,HGNC,14064,,,Inhibition,1,-25890282183378850,1.0,{'reach': 1},
25157,37153,RANGAP1,RAN,HGNC,9854,HGNC,9846,,,Activation,1,-13354983945258879,1.0,{'sparser': 1},
25158,37154,RAP1A,BRAF,HGNC,9855,HGNC,1097,,,Activation,0,-12653615837308440,1.0,{},
25159,37155,RAP1B,BRAF,HGNC,9857,HGNC,1097,,,Activation,1,7626610323155185,1.0,{'reach': 1},
25160,37156,RAP1GAP,RAP1A,HGNC,9858,HGNC,9855,,,Inhibition,0,-10946834744415553,1.0,{},
25161,37157,RAP1GAP,SRC,HGNC,9858,HGNC,11283,,,Inhibition,0,-878838346302946,1.0,{},
25162,37158,RAP1GDS1,RHOA,HGNC,9859,HGNC,667,,,Activation,0,5536413842818022,1.0,{},
25163,37161,RAPGEF3,BRAF,HGNC,16629,HGNC,1097,,,Activation,1,27495606851506853,1.0,{'reach': 1},
25164,37162,RAPGEF3,HMGB1,HGNC,16629,HGNC,4983,,,Inhibition,1,32692137661749876,1.0,{'sparser': 1},
25165,37163,RAPGEF3,INS,HGNC,16629,HGNC,6081,,,Activation,1,-3745694609782556,1.0,{'eidos': 1},
25166,37164,RAPGEF3,LEP,HGNC,16629,HGNC,6553,,,Activation,1,5070546722470061,1.0,{'reach': 1},
25167,37165,RAPGEF3,LRPAP1,HGNC,16629,HGNC,6701,,,Activation,1,-17455942845311271,1.0,{'sparser': 1},
25168,37166,RAPGEF3,MAPK7,HGNC,16629,HGNC,6880,,,Inhibition,1,18310825342879082,1.0,{'reach': 1},
25169,37167,RAPGEF3,MTOR,HGNC,16629,HGNC,3942,,,Activation,1,-34406116590674627,1.0,{'reach': 1},
25170,37168,RAPGEF3,RAC1,HGNC,16629,HGNC,9801,,,Activation,1,-11010750401773419,1.0,{'reach': 1},
25171,37169,RAPGEF3,RAC2,HGNC,16629,HGNC,9802,,,Activation,1,-25819952308194669,1.0,{'reach': 1},
25172,37170,RAPGEF3,RAP1A,HGNC,16629,HGNC,9855,,,Activation,0,34153710183311259,1.0,{},
25173,37171,RAPGEF3,SOCS3,HGNC,16629,HGNC,19391,,,IncreaseAmount,0,1316408336845949,1.0,{},
25174,37172,RAPGEF3,SOCS3,HGNC,16629,HGNC,19391,,,Activation,1,-23912937348887717,1.0,{'sparser': 1},
25175,37173,RAPGEF3,TLR4,HGNC,16629,HGNC,11850,,,Inhibition,1,-9760154323219027,1.0,{'reach': 1},
25176,37174,RAPGEF3,TNF,HGNC,16629,HGNC,11892,,,Inhibition,1,8271038764697484,1.0,{'eidos': 1},
25177,37175,RAPGEF4,INS,HGNC,16626,HGNC,6081,,,Activation,1,-5683447984398555,1.0,{'reach': 1},
25178,37176,RAPGEF4,LRPAP1,HGNC,16626,HGNC,6701,,,Activation,1,686547176856426,1.0,{'reach': 1},
25179,37177,RAPH1,VASP,HGNC,14436,HGNC,12652,,,Activation,1,-16054997564111282,1.0,{'reach': 1},
25180,37178,RARA,CXCR5,HGNC,9864,HGNC,1060,,,IncreaseAmount,1,-7209950556031329,1.0,{'trrust': 1},
25181,37179,RARA,FASLG,HGNC,9864,HGNC,11936,,,Activation,1,-20505265349775765,1.0,{'reach': 1},
25182,37180,RARA,NFE2L2,HGNC,9864,HGNC,7782,,,Inhibition,1,34282430349731409,1.0,{'reach': 1},
25183,37181,RARA,PML,HGNC,9864,HGNC,9113,,,Inhibition,1,-5575049961453127,1.0,{'reach': 1},
25184,37182,RARG,CDH1,HGNC,9866,HGNC,1748,,,Inhibition,0,2826889075794036,1.0,{},
25185,37183,RARG,HMOX1,HGNC,9866,HGNC,5013,,,Inhibition,1,8185255372196263,1.0,{'reach': 1},
25186,37184,RARRES2,FAM126A,HGNC,9868,HGNC,24587,,,Inhibition,1,32812563759603782,1.0,{'reach': 1},
25187,37185,RARRES2,IL6,HGNC,9868,HGNC,6018,,,IncreaseAmount,1,-32097553754631408,1.0,{'reach': 1},
25188,37186,RARRES2,IL6,HGNC,9868,HGNC,6018,,,Activation,1,-18889559746969486,1.0,{'reach': 1},
25189,37187,RARRES2,INS,HGNC,9868,HGNC,6081,,,Activation,1,-20552675147683490,1.0,{'reach': 1},
25190,37188,RARRES2,INS,HGNC,9868,HGNC,6081,,,Inhibition,1,-10817769594655551,1.0,{'reach': 1},
25191,37189,RARRES2,MMP2,HGNC,9868,HGNC,7166,,,Activation,1,3693446112709168,1.0,{'reach': 1},
25192,37190,RARRES2,MMP3,HGNC,9868,HGNC,7173,,,Activation,1,-33054171043395226,1.0,{'reach': 1},
25193,37192,RASAL2,RAC1,HGNC,9874,HGNC,9801,,,Activation,0,-25668565746365828,1.0,{},
25194,37193,RASD1,TRPC4,HGNC,15828,HGNC,12336,,,Activation,1,-20599634604522415,1.0,{'sparser': 1},
25195,37194,RASD2,MTOR,HGNC,18229,HGNC,3942,,,Activation,1,-5349355255462038,1.0,{'reach': 1},
25196,37195,RASGRF1,CDK1,HGNC,9875,HGNC,1722,,,Activation,1,23061850011415788,1.0,{'reach': 1},
25197,37200,RASGRF1,HRAS,HGNC,9875,HGNC,5173,,,Activation,1,19674294917784988,1.0,{'sparser': 1},
25198,37201,RASGRF1,MSLN,HGNC,9875,HGNC,7371,,,Activation,1,-20882966074553737,1.0,{'reach': 1},
25199,37202,RASGRP1,KRAS,HGNC,9878,HGNC,6407,,,Activation,0,-22703441375991004,1.0,{},
25200,37203,RASGRP1,MTOR,HGNC,9878,HGNC,3942,,,Activation,1,-18182655770517618,1.0,{'reach': 1},
25201,37204,RASGRP1,NRAS,HGNC,9878,HGNC,7989,,,Activation,1,-29111929387490714,1.0,{'reach': 1},
25202,37205,RASGRP2,RAP1A,HGNC,9879,HGNC,9855,,,Activation,1,-15871511246803328,1.0,{'eidos': 1},
25203,37206,RASIP1,CDC42,HGNC,24716,HGNC,1736,,,Activation,1,-4086007906247384,1.0,{'reach': 1},
25204,37207,RASSF1,AKT1,HGNC,9882,HGNC,391,,,Inhibition,1,8796182155950351,1.0,{'sparser': 1},
25205,37208,RASSF1,BAX,HGNC,9882,HGNC,959,,,Activation,1,-3822482880928476,1.0,{'reach': 1},
25206,37209,RASSF1,CDC20,HGNC,9882,HGNC,1723,,,Inhibition,1,20172469153371315,1.0,{'reach': 1},
25207,37210,RASSF1,CDKN1A,HGNC,9882,HGNC,1784,,,Activation,1,19653570964227509,1.0,{'eidos': 1},
25208,37211,RASSF1,ESR1,HGNC,9882,HGNC,3467,,,Inhibition,1,25300821120946596,1.0,{'sparser': 1},
25209,37212,RASSF1,FOXM1,HGNC,9882,HGNC,3818,,,DecreaseAmount,1,2540406451175521,1.0,{'reach': 1},
25210,37213,RASSF1,FOXM1,HGNC,9882,HGNC,3818,,,Inhibition,1,-30754995154075150,1.0,{'sparser': 1},
25211,37214,RASSF1,FOXO3,HGNC,9882,HGNC,3821,,,Activation,1,-4267226456463471,1.0,{'sparser': 1},
25212,37215,RASSF1,LATS1,HGNC,9882,HGNC,6514,,,Activation,1,-23171301202103283,1.0,{'reach': 1},
25213,37216,RASSF1,MST1,HGNC,9882,HGNC,7380,,,Activation,1,-11770392719393655,1.0,{'sparser': 1},
25214,37217,RASSF1,STK3,HGNC,9882,HGNC,11406,,,Activation,1,-8653018629091623,1.0,{'reach': 1},
25215,37218,RASSF1,STK4,HGNC,9882,HGNC,11408,,,Activation,1,29894619129031765,1.0,{'sparser': 1},
25216,37219,RASSF1,TNF,HGNC,9882,HGNC,11892,,,Activation,1,-17277169186797759,1.0,{'reach': 1},
25217,37220,RASSF1,TP73,HGNC,9882,HGNC,12003,,,Activation,1,13125172606650447,1.0,{'reach': 1},
25218,37221,RASSF1,YAP1,HGNC,9882,HGNC,16262,,,Activation,1,-33550897303735416,1.0,{'sparser': 1},
25219,37222,RASSF1,YAP1,HGNC,9882,HGNC,16262,,,Inhibition,1,-21748748736327121,1.0,{'sparser': 1},
25220,37223,RASSF2,STK4,HGNC,9883,HGNC,11408,,,Activation,1,-9010971674974620,1.0,{'reach': 1},
25221,37224,RB1,ABL1,HGNC,9884,HGNC,76,,,Inhibition,1,-17548110299649543,1.0,{'sparser': 1},
25222,37225,RB1,AR,HGNC,9884,HGNC,644,,,Inhibition,0,25939949007718712,1.0,{},
25223,37226,RB1,AR,HGNC,9884,HGNC,644,,,Activation,1,21962697620972680,1.0,{'reach': 1},
25224,37227,RB1,BAG1,HGNC,9884,HGNC,937,,,Activation,0,-6235214841341943,1.0,{},
25225,37228,RB1,BAX,HGNC,9884,HGNC,959,,,Activation,0,6867392934282268,1.0,{},
25226,37229,RB1,BCAR1,HGNC,9884,HGNC,971,,,Inhibition,1,-19090394623251866,1.0,{'reach': 1},
25227,37230,RB1,BCL2,HGNC,9884,HGNC,990,,,IncreaseAmount,0,-9847557959969653,1.0,{},
25228,37231,RB1,BCL2,HGNC,9884,HGNC,990,,,Activation,1,34140977211260831,1.0,{'reach': 1},
25229,37232,RB1,BCL2L1,HGNC,9884,HGNC,992,,,Inhibition,1,-10343908808720229,1.0,{'reach': 1},
25230,37233,RB1,CDH1,HGNC,9884,HGNC,1748,,,IncreaseAmount,1,-17940607582049963,1.0,{'reach': 1},
25231,37234,RB1,CDH1,HGNC,9884,HGNC,1748,,,Activation,1,-9899342702333152,1.0,{'reach': 1},
25232,37235,RB1,CDK1,HGNC,9884,HGNC,1722,,,DecreaseAmount,0,-10695659277150392,1.0,{},
25233,37236,RB1,CDK1,HGNC,9884,HGNC,1722,,,Inhibition,1,-2353885192961317,1.0,{'eidos': 1},
25234,37238,RB1,CDK2,HGNC,9884,HGNC,1771,,,Inhibition,1,-7730045127007469,1.0,{'reach': 1},
25235,37239,RB1,CDK2,HGNC,9884,HGNC,1771,,,Activation,1,33142541169359728,1.0,{'reach': 1},
25236,37241,RB1,CDK4,HGNC,9884,HGNC,1773,,,Activation,1,-33703778790281383,1.0,{'reach': 1},
25237,37242,RB1,CDK4,HGNC,9884,HGNC,1773,,,Inhibition,1,12647835238180995,1.0,{'reach': 1},
25238,37255,RB1,DNMT1,HGNC,9884,HGNC,2976,,,Activation,1,-34843699347321926,1.0,{'reach': 1},
25239,37256,RB1,DNMT1,HGNC,9884,HGNC,2976,,,IncreaseAmount,1,27305427992164935,1.0,{'reach': 1},
25240,37262,RB1,E2F2,HGNC,9884,HGNC,3114,,,Inhibition,1,25180953101693793,1.0,{'reach': 1},
25241,37263,RB1,E2F3,HGNC,9884,HGNC,3115,,,Inhibition,1,-1112933021771623,1.0,{'reach': 1},
25242,37264,RB1,ESR2,HGNC,9884,HGNC,3468,,,Activation,1,-4790811236560470,1.0,{'sparser': 1},
25243,37265,RB1,EZH2,HGNC,9884,HGNC,3527,,,Inhibition,1,-18116317810465041,1.0,{'reach': 1},
25244,37267,RB1,ID2,HGNC,9884,HGNC,5361,,,Inhibition,1,21523236407857124,1.0,{'reach': 1},
25245,37268,RB1,IL6,HGNC,9884,HGNC,6018,,,Activation,1,-10737201841097263,1.0,{'reach': 1},
25246,37269,RB1,IL6,HGNC,9884,HGNC,6018,,,DecreaseAmount,1,2531442493309891,1.0,{'reach': 1},
25247,37270,RB1,IL6,HGNC,9884,HGNC,6018,,,Inhibition,1,-2297724891608389,1.0,{'eidos': 1},
25248,37271,RB1,INS,HGNC,9884,HGNC,6081,,,Activation,1,32536698586122380,1.0,{'reach': 1},
25249,37272,RB1,JAK3,HGNC,9884,HGNC,6193,,,Inhibition,1,-20874638828630831,1.0,{'reach': 1},
25250,37274,RB1,MYC,HGNC,9884,HGNC,7553,,,DecreaseAmount,1,28160001822033729,1.0,{'reach': 1},
25251,37275,RB1,MYC,HGNC,9884,HGNC,7553,,,Inhibition,1,22698821256925445,1.0,{'reach': 1},
25252,37276,RB1,MYOD1,HGNC,9884,HGNC,7611,,,Activation,1,-7904710729839629,1.0,{'signor': 1},
25253,37277,RB1,PAK1,HGNC,9884,HGNC,8590,,,Inhibition,1,807212368998311,1.0,{'reach': 1},
25254,37278,RB1,PARP1,HGNC,9884,HGNC,270,,,Inhibition,1,-3561032341727734,1.0,{'reach': 1},
25255,37279,RB1,PGR,HGNC,9884,HGNC,8910,,,Activation,1,-4585281140144034,1.0,{'reach': 1},
25256,37280,RB1,PPARG,HGNC,9884,HGNC,9236,,,Inhibition,1,-15916127590027629,1.0,{'eidos': 1},
25257,37281,RB1,RBL1,HGNC,9884,HGNC,9893,,,Activation,1,13378765858299867,1.0,{'reach': 1},
25258,37282,RB1,RBL1,HGNC,9884,HGNC,9893,,,Inhibition,0,-19921920660706476,1.0,{},
25259,37283,RB1,RUNX2,HGNC,9884,HGNC,10472,,,Activation,1,-27961330879933422,1.0,{'reach': 1},
25260,37284,RB1,S100A6,HGNC,9884,HGNC,10496,,,Activation,1,2997889251496216,1.0,{'reach': 1},
25261,37285,RB1,SERPINF1,HGNC,9884,HGNC,8824,,,Activation,1,-20487153522420136,1.0,{'reach': 1},
25262,37286,RB1,SERPINF1,HGNC,9884,HGNC,8824,,,IncreaseAmount,1,-26128165757213948,1.0,{'reach': 1},
25263,37287,RB1,SKP2,HGNC,9884,HGNC,10901,,,Activation,1,-28470884883137039,1.0,{'reach': 1},
25264,37288,RB1,SKP2,HGNC,9884,HGNC,10901,,,DecreaseAmount,1,-10578338015166416,1.0,{'reach': 1},
25265,37289,RB1,SKP2,HGNC,9884,HGNC,10901,,,Inhibition,1,34244107582000667,1.0,{'eidos': 1},
25266,37290,RB1,SOX2,HGNC,9884,HGNC,11195,,,Inhibition,1,-21318786898585344,1.0,{'reach': 1},
25267,37291,RB1,SP1,HGNC,9884,HGNC,11205,,,Activation,1,-8683865675793449,1.0,{'reach': 1},
25268,37292,RB1,TBX2,HGNC,9884,HGNC,11597,,,Activation,1,-9379289838285935,1.0,{'reach': 1},
25269,37293,RB1,TERT,HGNC,9884,HGNC,11730,,,Inhibition,1,35856404965806094,1.0,{'reach': 1},
25270,37294,RB1,TERT,HGNC,9884,HGNC,11730,,,Activation,1,7186974794564147,1.0,{'reach': 1},
25271,37295,RB1,TNF,HGNC,9884,HGNC,11892,,,DecreaseAmount,1,24093298117253814,1.0,{'reach': 1},
25272,37296,RB1,TNF,HGNC,9884,HGNC,11892,,,Inhibition,1,-20555329898280419,1.0,{'eidos': 1},
25273,37300,RB1,ZEB1,HGNC,9884,HGNC,11642,,,Inhibition,1,-17935874060836727,1.0,{'reach': 1},
25274,37301,RB1CC1,CDKN1A,HGNC,15574,HGNC,1784,,,Activation,1,30553875302789298,1.0,{'reach': 1},
25275,37302,RB1CC1,DDX58,HGNC,15574,HGNC,19102,,,Activation,1,-18001530661994801,1.0,{'reach': 1},
25276,37303,RB1CC1,MTOR,HGNC,15574,HGNC,3942,,,Activation,0,-16697285831961403,1.0,{},
25277,37304,RB1CC1,PTK2,HGNC,15574,HGNC,9611,,,Inhibition,1,7591286975084818,1.0,{'sparser': 1},
25278,37305,RB1CC1,PTK2B,HGNC,15574,HGNC,9612,,,Inhibition,1,-22995713784706250,1.0,{'sparser': 1},
25279,37306,RB1CC1,PTK2B,HGNC,15574,HGNC,9612,,,Activation,1,-27869005194136509,1.0,{'reach': 1},
25280,37307,RB1CC1,RB1,HGNC,15574,HGNC,9884,,,Activation,1,-21493601138219999,1.0,{'reach': 1},
25281,37308,RB1CC1,RB1,HGNC,15574,HGNC,9884,,,IncreaseAmount,1,-13430565368508310,1.0,{'trrust': 1},
25282,37309,RB1CC1,ULK1,HGNC,15574,HGNC,12558,,,Activation,1,-23295013714165967,1.0,{'reach': 1},
25283,37310,RBBP5,KMT2A,HGNC,9888,HGNC,7132,,,Activation,1,-2451938162597308,1.0,{'reach': 1},
25284,37311,RBBP6,DDX58,HGNC,9889,HGNC,19102,,,Activation,1,-25221256239607051,1.0,{'sparser': 1},
25285,37312,RBBP6,EIF2AK2,HGNC,9889,HGNC,9437,,,Activation,1,34827957916051610,1.0,{'sparser': 1},
25286,37314,RBBP8,ATM,HGNC,9891,HGNC,795,,,Activation,1,29812488262291618,1.0,{'reach': 1},
25287,37315,RBBP8,ATR,HGNC,9891,HGNC,882,,,Inhibition,1,18228086452613827,1.0,{'reach': 1},
25288,37316,RBBP8,BLM,HGNC,9891,HGNC,1058,,,Activation,1,20873832529921541,1.0,{'reach': 1},
